CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,TotalDuration,D5_75_H1_sec,D5_75_H2_sec,D5_75_GM_sec,D5_95_H1_sec,D5_95_H2_sec,D5_95_GM_sec,D20_80_H1_sec,D20_80_H2_sec,D20_80_GM_sec
125056,1990-05-13T04:23:09.012999Z,D90642E4,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-41.2341,174.918,6090089.72,2784316.52,5995197,2670758,14.4,14.4,147.86,148.4,141.64,142.22,31.51,145.69,0,11,8.07,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,1,0.25,10,0.425,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,59,16.51,11.35,13.69,26.67,19.15,22.6,6.43,9.29,7.73
125056,1990-05-13T04:23:09.012999Z,D90941A1,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-41.2921,174.779,6090089.72,2784316.52,5989003,2658976,14.4,14.4,160.88,161.4,154.66,155.22,36.56,158,0,11,8.07,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,1,0.25,10,0.425,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,100.67,17.63,17.44,17.53,32.84,41.98,37.13,13.09,14.89,13.96
164529,1990-10-04T23:48:26.123000Z,D90606B5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2333,174.9199,5952370.8,2713346.37,5995282,2670919,7.6,7.6,60.3,61.9,58.15,59.96,51.33,-34.89,0,13.8,12.99,nu,606B,B,800,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.4,12,0.68,12,HarvardCMT&Luo(1992),37.12,8.23,7.56,7.89,10.36,10.38,10.37,2.23,2.05,2.14
164529,1990-10-04T23:48:26.123000Z,D90642E8,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2341,174.918,5952370.8,2713346.37,5995197,2670758,7.6,7.6,60.35,61.96,58.2,60.01,51.48,-34.78,0,13.8,12.99,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,0,0.4,13,0.68,13,HarvardCMT&Luo(1992),48.46,7.12,2.82,4.48,9.1,6.21,7.52,2.65,1.63,2.08
164529,1990-10-04T23:48:26.123000Z,D90900B5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2921,174.779,5952370.8,2713346.37,5989003,2658976,7.6,7.6,65.46,67,63.34,65.08,62.01,-26.63,0,13.8,12.99,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.4,11.5,0.68,11.5,HarvardCMT&Luo(1992),77.86,5.5,4.92,5.2,19.57,16.62,18.03,7.05,6.83,6.94
164529,1990-10-04T23:48:26.123000Z,D90935B2,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2108,174.9047,5952370.8,2713346.37,5997808,2669699,7.6,7.6,62.96,64.5,60.81,62.54,52.97,-37.17,0,13.8,12.99,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.4,15,0.68,15,HarvardCMT&Luo(1992),43.6,6.45,4.73,5.52,11.06,9.69,10.35,4.58,4.08,4.32
164529,1990-10-04T23:48:26.123000Z,D90941A5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2921,174.779,5952370.8,2713346.37,5989003,2658976,7.6,7.6,65.46,67,63.34,65.08,62.01,-26.63,0,13.8,12.99,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.41,11,0.697,11,HarvardCMT&Luo(1992),58.85,8.06,5.1,6.41,16.72,15.16,15.92,3.84,6.11,4.84
160610,1990-10-06T02:41:12.583000Z,D90642EB,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2341,174.918,5952394.08,2712513.04,5995197,2670758,6.7,6.7,59.75,61.46,58.1,60.11,56.08,24.6,0,14.2,12.97,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,0,0.6,11,1.02,11,HarvardCMT&Luo(1992),50.77,8.34,1.87,3.95,11.89,3.81,6.73,2.13,1.11,1.54
160610,1990-10-06T02:41:12.583000Z,D90900B6,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2921,174.779,5952394.08,2712513.04,5989003,2658976,6.7,6.7,64.76,66.39,63.03,64.9,54.29,37.79,0,14.2,12.97,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.4,10,0.68,10,HarvardCMT&Luo(1992),58.2,15,7.74,10.77,27.8,18.17,22.48,10.03,6.82,8.27
160610,1990-10-06T02:41:12.583000Z,D90935B3,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2108,174.9047,5952394.08,2712513.04,5997808,2669699,6.7,6.7,62.37,64.01,60.72,62.65,58.89,24.7,0,14.2,12.97,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.3,15,0.51,15,HarvardCMT&Luo(1992),42.76,9.78,9.23,9.5,15.69,14.7,15.19,5.18,3.36,4.17
160610,1990-10-06T02:41:12.583000Z,D90941A6,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2921,174.779,5952394.08,2712513.04,5989003,2658976,6.7,6.7,64.76,66.39,63.03,64.9,54.29,37.79,0,14.2,12.97,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.35,12,0.595,12,HarvardCMT&Luo(1992),48.3,9.3,6.12,7.54,16.87,13.62,15.16,3.45,6.17,4.61
194283,1991-01-28T12:58:46.823000Z,A91051B1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.7557,171.5998,5923123.14,2392149.06,5938069,2393545,6.97,6.97,15.03,18.04,11.7,14.67,-5.94,12.04,0,10,8.26,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.4,27,0.68,27,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,51.38,7.93,6.01,6.9,20.54,18.37,19.42,10.58,8.45,9.46
194283,1991-01-28T12:58:46.823000Z,A91083A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8311,171.6606,5923123.14,2392149.06,5929772,2398735,6.97,6.97,9.35,13.7,5.87,11.28,3.46,9.35,0,10,8.26,nu,083A,B,1200,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,0,0.5,40,0.85,40,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,33.11,2.57,2.31,2.44,4.27,4.89,4.57,1.65,1.53,1.59
194283,1991-01-28T12:58:46.823000Z,A91090A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8553,171.9539,5923123.14,2392149.06,5927428,2423132,6.97,6.97,31.2,32.86,27.91,30.07,23.16,23.93,0,10,8.26,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.3,22,0.51,22,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,32.83,1.65,4.37,2.69,8.24,9.01,8.62,2.03,4.28,2.95
194283,1991-01-28T12:58:46.823000Z,A91122A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8025,172.3248,5923123.14,2392149.06,5933606,2453884,6.97,6.97,62.46,63.44,59.16,60.33,41.88,49.1,0,10,8.26,nu,122A,D,500,Q3,1.6,Q3,250,Q3,0,-99999,-99999,1,0.4,40,0.68,40,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,42.44,5.54,4.62,5.06,13.94,12.67,13.29,6.44,5.09,5.73
194283,1991-01-28T12:58:46.823000Z,D91042A3,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-42.5232,172.8305,5923123.14,2392149.06,5853765,2496076,6.97,6.97,124.76,125.38,121.74,122.51,126.66,18,0,10,8.26,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,1,0.2,11,0.34,11,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,44.61,3.36,5.65,4.36,12.35,19.46,15.5,3.55,5.57,4.45
201724,1991-01-28T18:00:53.158000Z,A91051B2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.7557,171.5998,5922133.85,2399635.78,5938069,2393545,8.1,8.1,17.07,20.86,15.62,17.84,-15.01,6.14,0,12,8.05,fw,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.3,20,0.51,20,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,49.53,4,4.95,4.45,16.63,17.43,17.03,4.61,5.91,5.22
201724,1991-01-28T18:00:53.158000Z,A91052A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-42.1166,171.8604,5922133.85,2399635.78,5898305,2415760,8.1,8.1,28.77,31.24,27.75,30.62,29.41,-3.96,0,12,8.05,hw,052A,C,333,Q3,0.3,Q3,30,Q3,0,-99999,-99999,1,0.5,35,0.85,35,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,39.9,2.46,2.84,2.64,8.72,9.13,8.92,2.04,2.07,2.05
201724,1991-01-28T18:00:53.158000Z,A91083A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8311,171.6606,5922133.85,2399635.78,5929772,2398735,8.1,8.1,7.7,14.26,5.85,10.38,-5.37,4.44,0,12,8.05,fw,083A,B,1200,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,1,1,35,1.7,35,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,35.9,3.17,3.51,3.34,5.61,7.6,6.53,2.15,2.49,2.31
201724,1991-01-28T18:00:53.158000Z,A91090A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8553,171.9539,5922133.85,2399635.78,5927428,2423132,8.1,8.1,24.03,26.94,20.56,23.59,12.7,21,0,12,8.05,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.3,20,0.51,20,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,38.75,1.7,1.73,1.71,6.34,7.29,6.8,1.62,1.7,1.66
201724,1991-01-28T18:00:53.158000Z,A91122A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8025,172.3248,5922133.85,2399635.78,5933606,2453884,8.1,8.1,55.31,56.76,51.82,53.36,28.68,47.99,0,12,8.05,nu,122A,D,500,Q3,1.6,Q3,250,Q3,0,-99999,-99999,1,0.3,33,0.51,33,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,42.63,3.13,2.78,2.95,13.18,9.45,11.16,3.48,3.24,3.36
201724,1991-01-28T18:00:53.158000Z,D91042A4,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-42.5232,172.8305,5922133.85,2399635.78,5853765,2496076,8.1,8.1,118.06,118.86,116.84,117.93,116.25,25.92,0,12,8.05,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.3,12,0.51,12,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,51.38,4.61,16.83,8.81,13.13,24.31,17.87,3.55,8.67,5.55
201354,1991-02-15T10:48:09.669000Z,A91051B3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-41.7557,171.5998,5906631.78,2393229.54,5938069,2393545,4.7,4.7,31.47,32.19,29.3,30.05,-99999,-99999,0,6.92,5.27,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.3,22,0.51,22,HarvardCMT,43.73,7.1,7.31,7.2,16.76,21.3,18.89,8.12,9.37,8.72
201354,1991-02-15T10:48:09.669000Z,A91052A3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-42.1166,171.8604,5906631.78,2393229.54,5898305,2415760,4.7,4.7,23.97,25.04,22.28,23.52,-99999,-99999,0,6.92,5.27,nu,052A,C,333,Q3,0.3,Q3,30,Q3,0,-99999,-99999,0,0.5,32,0.85,32,HarvardCMT,40.1,2.43,1.61,1.98,7.38,6.18,6.75,3.45,1.02,1.88
201354,1991-02-15T10:48:09.669000Z,A91090A3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-41.8553,171.9539,5906631.78,2393229.54,5927428,2423132,4.7,4.7,36.37,37.09,34.1,34.84,-99999,-99999,0,6.92,5.27,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.45,13,0.765,13,HarvardCMT,34.29,1.66,1.05,1.32,7.66,6.01,6.79,2.02,1.16,1.53
241414,1991-07-12T04:42:23.301999Z,D91302A4,5.3,0.15,Slab,S,1,135,57,25,geonet,-39.3052,175.9748,-39.9338,175.053,6206777.74,2766544.08,6139282,2685450,4.1,4.1,105.45,126.78,104.32,126.64,106.19,-9.62,0,70.28,68.56,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,1,0.3,12,0.51,12,HarvardCMT,39.84,6.19,6.78,6.48,17.59,19.26,18.41,7.02,8.96,7.93
255338,1991-09-08T13:50:30.989999Z,A92087A4,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-39.7163,175.1455,6104594.2,2694363.31,6163232,2693941,5.9,5.9,58.73,104.69,57.7,101.84,-57.37,-5.53,0,86.69,83.93,nu,087A,B,1000,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,1,0.6,27,1.02,27,HarvardCMT,53.59,3.96,7.82,5.56,14.79,19.33,16.91,3.95,6.48,5.06
255338,1991-09-08T13:50:30.989999Z,D91302A5,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-39.9338,175.053,6104594.2,2694363.31,6139282,2685450,5.9,5.9,35.86,93.81,34.54,90.88,-32.78,-11.9,0,86.69,83.93,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,0,0.35,20,0.595,20,HarvardCMT,73.16,2.74,2.66,2.7,17.02,15.46,16.22,4.01,4.4,4.2
255338,1991-09-08T13:50:30.989999Z,D91467A2,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2425,174.9024,6104594.2,2694363.31,5994293,2669430,5.9,5.9,113.22,142.49,112.16,141.58,113.06,-15.23,0,86.69,83.93,nu,467A,D,218,Q3,1.5,Q3,200,Q3,0,-99999,-99999,1,0.25,15,0.425,15,HarvardCMT,36.5,4.91,3.67,4.24,14.04,10.46,12.12,4.32,3.4,3.83
255338,1991-09-08T13:50:30.989999Z,D91468A2,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2011,174.9547,6104594.2,2694363.31,5998793,2673916,5.9,5.9,107.9,138.3,106.86,137.35,108.18,-11.15,0,86.69,83.93,nu,468A,D,190,Q1,0.9,Q3,50,Q3,0,-99999,-99999,0,0.45,13,0.765,13,HarvardCMT,81.18,5.11,7.01,5.99,15.87,17.19,16.52,5.62,6.29,5.95
255338,1991-09-08T13:50:30.989999Z,D91606B1,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2333,174.9199,6104594.2,2694363.31,5995282,2670919,5.9,5.9,111.94,141.47,110.88,140.55,111.94,-13.83,0,86.69,83.93,nu,606B,B,800,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.45,26,0.765,26,HarvardCMT,47.64,2.2,2.79,2.48,7.08,7.39,7.23,1.35,1.67,1.5
255338,1991-09-08T13:50:30.989999Z,D91642E7,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2341,174.918,6104594.2,2694363.31,5995197,2670758,5.9,5.9,112.06,141.57,111,140.65,112.04,-13.98,0,86.69,83.93,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,0,0.5,12,0.85,12,HarvardCMT,75.8,1.76,2.16,1.95,6.59,5.75,6.16,1.36,1.73,1.53
255338,1991-09-08T13:50:30.989999Z,D91644C3,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2187,174.8826,6104594.2,2694363.31,5996970,2667828,5.9,5.9,110.98,140.72,109.9,139.76,110.53,-17.05,0,86.69,83.93,nu,644C,D,189,Q3,2,Q3,250,Q3,0,-99999,-99999,0,0.35,15,0.595,15,HarvardCMT,60.35,5.8,4.41,5.06,12.11,10.53,11.29,5.72,4,4.78
255338,1991-09-08T13:50:30.989999Z,D91646A2,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2574,174.9485,6104594.2,2694363.31,5992552,2673256,5.9,5.9,114.16,143.28,113.12,142.4,114.46,-11.26,0,86.69,83.93,nu,WDAS,E,120,Q1,1.6,Q2,62,Q2,0,-99999,-99999,0,0.35,18,0.595,18,HarvardCMT,82.17,6.35,6.77,6.56,18.46,20.34,19.38,6.08,6.46,6.27
255338,1991-09-08T13:50:30.989999Z,D91705B3,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.1391,174.8502,6104594.2,2694363.31,6005867,2665298,5.9,5.9,103.03,134.58,101.9,133.49,101.89,-20.35,0,86.69,83.93,nu,707A,C,570,Q3,0.15,Q3,10,Q3,0,-99999,-99999,0,0.5,15,0.85,15,HarvardCMT,50.99,1.71,1.23,1.45,3.25,4.13,3.66,1.38,0.71,0.99
255338,1991-09-08T13:50:30.989999Z,D91706A2,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.1288,174.8382,6104594.2,2694363.31,6007032,2664315,5.9,5.9,102.2,133.93,101.05,132.82,100.81,-21.43,0,86.69,83.93,nu,706A,C,210,Q3,0.5,Q2,30,Q3,0,-99999,-99999,0,0.35,12,0.595,12,HarvardCMT,62.01,2.1,3.5,2.71,4.08,8.45,5.87,1.61,2.57,2.03
255338,1991-09-08T13:50:30.989999Z,D91900B7,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2921,174.779,6104594.2,2694363.31,5989003,2658976,5.9,5.9,121.02,148.76,119.87,147.84,119.24,-25.18,0,86.69,83.93,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.45,12,0.765,12,HarvardCMT,82.55,2.5,2.4,2.45,12.82,8.89,10.68,1.33,2.07,1.66
255338,1991-09-08T13:50:30.989999Z,D91918B7,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.284,174.7682,6104594.2,2694363.31,5989908,2658140,5.9,5.9,120.4,148.34,119.25,147.39,118.41,-26.09,0,86.69,83.93,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.5,18,0.85,18,HarvardCMT,65.38,2.86,1.55,2.11,9.6,4.64,6.67,2.73,0.66,1.34
255338,1991-09-08T13:50:30.989999Z,D91935B3,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2108,174.9047,6104594.2,2694363.31,5997808,2669699,5.9,5.9,109.73,139.74,108.66,138.78,109.53,-15.26,0,86.69,83.93,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,1,0.45,15,0.765,15,HarvardCMT,40.94,3.36,3.6,3.48,7.94,10.14,8.97,2.79,3.86,3.28
255338,1991-09-08T13:50:30.989999Z,K91102A3,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-39.4637,175.5669,6104594.2,2694363.31,6190285,2730871,5.9,5.9,93.25,127.72,91.95,125.06,-87.54,28.9,0,86.69,83.93,nu,102A,C,555,Q3,0.15,Q3,12,Q3,0,-99999,-99999,1,0.5,18,0.85,18,HarvardCMT,54.52,13.48,14.3,13.88,26.54,25.11,25.82,4.97,4.53,4.74
314805,1992-03-30T07:02:51.226999Z,D92505A1,5.5,0.15,Crustal,R,1,205,76,77,nlloc,-43.0605,171.212,-42.9489,171.5677,5792540.97,2364375.65,5805487,2393135,5.17,5.17,31.47,32.08,29.52,30.01,-19.97,-23.89,0,5.12,2.61,nu,APPS,C,300,Q2,0.4,Q1,30,Q2,0,-99999,-99999,0,0.6,20,1.02,20,HarvardCMT,38.97,3.02,3.49,3.25,9.7,9.58,9.64,3.25,3.79,3.51
339342,1992-05-27T22:30:35.064000Z,D92129A2,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.7999,172.328,5952812.98,2561652.09,5933893,2454147,8.2,8.2,108.89,128.17,105.65,124.79,66.02,-87.2,0,67,62.92,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.23,19,0.391,19,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,81.17,20.87,22.5,21.67,39.08,39.05,39.06,11.34,13.91,12.56
339342,1992-05-27T22:30:35.064000Z,D92467A3,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2425,174.9024,5952812.98,2561652.09,5994293,2669430,8.2,8.2,115.26,133.52,112.56,130.25,-85.53,77.2,0,67,62.92,nu,467A,D,218,Q3,1.5,Q3,200,Q3,0,-99999,-99999,0,0.35,14,0.595,14,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,74.16,20.9,19.57,20.22,42.77,43.6,43.18,11.88,11.11,11.49
339342,1992-05-27T22:30:35.064000Z,D92468A6,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2011,174.9547,5952812.98,2561652.09,5998793,2673916,8.2,8.2,121.08,138.59,118.45,135.4,-91.58,79.15,0,67,62.92,nu,468A,D,190,Q1,0.9,Q3,50,Q3,0,-99999,-99999,0,0.4,19,0.68,19,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,91.65,25.74,21.34,23.44,49.2,44.31,46.69,18.4,13.25,15.61
339342,1992-05-27T22:30:35.064000Z,D92644C3,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2187,174.8826,5952812.98,2561652.09,5996970,2667828,8.2,8.2,114.77,133.09,112.16,129.87,-87.19,74.56,0,67,62.92,nu,644C,D,189,Q3,2,Q3,250,Q3,0,-99999,-99999,0,0.25,12,0.425,12,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,99.19,17.07,17.08,17.07,40.65,41.5,41.07,7.21,15.24,10.48
339342,1992-05-27T22:30:35.064000Z,D92646A5,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2574,174.9485,5952812.98,2561652.09,5992552,2673256,8.2,8.2,118.23,136.15,115.45,132.85,-85.72,81.4,0,67,62.92,nu,WDAS,E,120,Q1,1.6,Q2,62,Q2,0,-99999,-99999,0,0.5,16,0.85,16,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,103.15,28.04,23.16,25.48,49.41,49.53,49.47,25.1,20.34,22.59
339342,1992-05-27T22:30:35.064000Z,D92647A1,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2871,174.778,5952812.98,2561652.09,5989560,2658904,8.2,8.2,103.76,123.68,101.04,120.35,-76.54,69.97,0,67,62.92,nu,647A,C,474,Q2,0.12,Q2,5.70E+00,Q2,0,-99999,-99999,0,0.4,19,0.68,19,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,71.73,2.78,4.67,3.6,20.88,17.87,19.32,2.95,4.36,3.59
339342,1992-05-27T22:30:35.064000Z,D92706A2,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.1288,174.8382,5952812.98,2561652.09,6007032,2664315,8.2,8.2,115.91,134.05,113.6,131,-94.56,66.86,0,67,62.92,nu,706A,C,210,Q3,0.5,Q2,30,Q3,0,-99999,-99999,0,0.45,12,0.765,12,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,75.06,14.91,11.09,12.86,34.57,28.41,31.34,9.2,10.98,10.05
339342,1992-05-27T22:30:35.064000Z,D92707A1,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.1391,174.8502,5952812.98,2561652.09,6005867,2665298,8.2,8.2,116.24,134.35,113.89,131.28,-93.97,68.26,0,67,62.92,nu,707A,C,570,Q3,0.15,Q3,10,Q3,0,-99999,-99999,0,0.5,21,0.85,21,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,44.03,4.56,16.28,8.62,12.6,23.54,17.22,2.62,5.28,3.72
339342,1992-05-27T22:30:35.064000Z,D92918B5,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.284,174.7682,5952812.98,2561652.09,5989908,2658140,8.2,8.2,103.13,123.26,100.44,119.93,-76.5,69.13,0,67,62.92,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.4,18,0.68,18,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,70.93,10.4,16.32,13.03,25.09,30.42,27.63,4.03,9.08,6.05
339342,1992-05-27T22:30:35.064000Z,D92935B2,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2108,174.9047,5952812.98,2561652.09,5997808,2669699,8.2,8.2,116.82,134.86,114.21,131.66,-88.79,75.84,0,67,62.92,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.35,16,0.595,16,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,63.78,18.65,17.69,18.16,32.66,31.98,32.32,7.43,7.56,7.49
339342,1992-05-27T22:30:35.064000Z,K92934B1,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2436,174.908,5952812.98,2561652.09,5994160,2669897,8.2,8.2,115.64,133.85,112.94,130.58,-85.63,77.68,0,67,62.92,nu,934B,D,180,Q1,1.1,Q3,100,Q3,0,-99999,-99999,1,0.4,16,0.68,16,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,44.43,15.44,19.36,17.29,26.16,29.09,27.59,3.4,8.65,5.42
338849,1992-06-21T17:43:09.086000Z,K92028A1,6.25,0.08,Crustal,N,1,32,41,246,special,-37.67,176.86,-38.0079,177.284,6385179.66,2850645.07,6346024,2886230,12.26,12.26,52.9,53.06,48.15,48.79,55.55,-14.35,25,4,0.01,nu,028A,D,210,Q3,1,Q3,75,Q3,0,-99999,-99999,1,0.2,15,0.34,15,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,40.49,12.04,12.57,12.3,21,18.97,19.96,10.54,10.01,10.27
338849,1992-06-21T17:43:09.086000Z,A92930A1,6.25,0.08,Crustal,N,1,32,41,246,special,-37.67,176.86,-37.9885,176.8294,6385179.66,2850645.07,6349976,2846440,12.26,12.26,35.52,35.68,29.64,30.05,19.71,-32.08,30,4,0.01,nu,930A,E,150,Q3,>2,Q3,300,Q3,0,-99999,-99999,1,0.15,12,0.255,12,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,38.02,9.28,12.13,10.61,15.64,21.55,18.36,9.79,11.41,10.57
