CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_GeoMean,f50.0000SA_GeoMean,f33.3333SA_GeoMean,f25.0000SA_GeoMean,f20.0000SA_GeoMean,f13.3333SA_GeoMean,f10.0000SA_GeoMean,f6.6667SA_GeoMean,f5.0000SA_GeoMean,f4.0000SA_GeoMean,f3.3333SA_GeoMean,f2.5000SA_GeoMean,f2.0000SA_GeoMean,f1.3333SA_GeoMean,f1.0000SA_GeoMean,f0.6667SA_GeoMean,f0.5000SA_GeoMean,f0.3333SA_GeoMean,f0.2500SA_GeoMean,f0.2000SA_GeoMean,f0.1333SA_GeoMean,f0.1000SA_GeoMean,PGA_Geomean,PGV_Geomean
125056,1990-05-13T04:23:09.012999Z,A90033C3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.2103,176.0955,6090089.72,2784316.52,6106003,2773437,14.4,14.4,19.28,22.3,13.71,19.56,24.08,-5.2,0,11,8.07,hw,033C,C,403,Q3,0.22,Q3,20,Q3,0,-99999,-99999,0,0.15,25,0.255,25,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.309006982,0.31139035,0.315815256,0.328097462,0.384426677,0.50482956,0.760827989,0.845156239,0.973753922,0.657337608,0.714807739,0.421012732,0.542314748,0.345381963,0.261457732,0.192384759,0.093541489,0.037022145,-99999,-99999,-99999,-99999,0.308725,0.194485
125056,1990-05-13T04:23:09.012999Z,A90087A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.7163,175.1455,6090089.72,2784316.52,6163232,2693941,14.4,14.4,116.15,116.79,110.64,111.62,121.77,2.06,0,11,8.07,nu,087A,B,1000,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,1,0.37,17,0.629,17,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.078393617,0.079016237,0.080059636,0.081631582,0.083988653,0.09309977,0.109839702,0.163500205,0.253492205,0.176781944,0.158432823,0.152299692,0.147125797,0.076210163,0.071740806,0.05676601,-99999,-99999,-99999,-99999,-99999,-99999,0.078386,0.058863
125056,1990-05-13T04:23:09.012999Z,A90102A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.4637,175.5669,6090089.72,2784316.52,6190285,2730871,14.4,14.4,113.62,114.16,108,108.88,110.86,-42.4,0,11,8.07,nu,102A,C,555,Q3,0.15,Q3,12,Q3,0,-99999,-99999,1,0.3,10,0.51,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.039672043,0.039828143,0.040062622,0.040390033,0.040858399,0.042513697,0.045685696,0.109629706,0.087710272,0.072707275,0.081600904,0.13641251,0.100604753,0.081021084,0.065622524,0.023852473,-99999,-99999,-99999,-99999,-99999,-99999,0.039673,0.034407
125056,1990-05-13T04:23:09.012999Z,A90120A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.335,175.8682,6090089.72,2784316.52,6092817,2753648,14.4,14.4,30.71,32.73,24.96,28.34,30.76,17.62,0,11,8.07,nu,120A,D,290,Q3,1.1,Q3,100,Q3,0,-99999,-99999,1,0.2,18,0.34,18,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.163004823,0.163702559,0.164869402,0.166572514,0.168909168,0.171971603,0.222141594,0.320000588,0.527694747,0.534416035,0.397027031,0.426112882,0.34883579,0.19034073,0.132032124,0.071617458,0.033640321,-99999,-99999,-99999,-99999,-99999,0.162573,0.109384
125056,1990-05-13T04:23:09.012999Z,A90340A3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.3863,175.6165,6090089.72,2784316.52,6087788,2732102,14.4,14.4,52.13,53.42,46.29,48.19,44.04,35.33,0,11,8.07,nu,340A,D,283,Q3,0.96,Q3,90,Q3,0,-99999,-99999,1,0.5,17,0.85,17,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.044409473,0.044624866,0.045001374,0.045495497,0.046120788,0.053019846,0.06069096,0.105167911,0.149651147,0.113891257,0.10642415,0.111950367,0.07208173,0.049048067,0.038866542,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.044307,0.031472
125056,1990-05-13T04:23:09.012999Z,D90029A3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.6458,176.8429,6090089.72,2784316.52,6166127,2839726,14.4,14.4,94.11,94.73,87.86,88.54,11.95,-93.86,0,11,8.07,nu,HCDS,D,182,Q2,>2,Q3,1000,Q3,0,-99999,-99999,0,0.14,10.6,0.238,10.6,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.053873644,0.053982409,0.05416291,0.054426659,0.054757104,0.055953347,0.061752263,0.076102501,0.098046609,0.095139473,0.152051891,0.180276958,0.1572155,0.126370756,0.099077327,0.061656125,0.049759675,0.024331767,0.017469351,-99999,-99999,-99999,0.053848,0.082852
125056,1990-05-13T04:23:09.012999Z,D90039E3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.9483,175.6597,6090089.72,2784316.52,6025298,2733883,14.4,14.4,82.1,82.84,75.85,76.63,2.51,82.05,0,11,8.07,nu,039E,D,314,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.2,10,0.34,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.025749475,0.025850272,0.026035887,0.026307216,0.026678436,0.028911981,0.037515375,0.046295652,0.065875222,0.061392087,0.053976346,0.060407713,0.062471206,0.05756337,0.032204317,0.025491512,0.01384143,-99999,-99999,-99999,-99999,-99999,0.025744,0.031316
125056,1990-05-13T04:23:09.012999Z,D90302A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.9338,175.053,6090089.72,2784316.52,6139282,2685450,14.4,14.4,110.24,110.98,104.69,105.78,112.87,25.87,0,11,8.07,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,0,0.19,12,0.323,12,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.047128801,0.047255873,0.047427517,0.047699181,0.048067125,0.04940692,0.057340245,0.075261139,0.087712595,0.083056346,0.10636974,0.111260788,0.091569551,0.058686474,0.063247691,0.040182503,0.021343199,0.011958704,-99999,-99999,-99999,-99999,0.047111,0.044265
125056,1990-05-13T04:23:09.012999Z,D90642E4,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-41.2341,174.918,6090089.72,2784316.52,5995197,2670758,14.4,14.4,147.86,148.4,141.64,142.22,31.51,145.69,0,11,8.07,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,1,0.25,10,0.425,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.021330875,0.021429789,0.021602398,0.021832872,0.022151168,0.023380642,0.026591903,0.044258675,0.056901571,0.054254556,0.074989759,0.041729964,0.032215638,0.017016214,0.00998484,0.004483153,0.003344169,-99999,-99999,-99999,-99999,-99999,0.021311,0.012091
125056,1990-05-13T04:23:09.012999Z,D90941A1,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-41.2921,174.779,6090089.72,2784316.52,5989003,2658976,14.4,14.4,160.88,161.4,154.66,155.22,36.56,158,0,11,8.07,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,1,0.25,10,0.425,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.011518355,0.011532172,0.011567757,0.011594378,0.011638382,0.011795883,0.012603903,0.017511882,0.023758077,0.027835156,0.025126885,0.031955332,0.032496218,0.036087438,0.02712435,0.012576332,0.007162827,-99999,-99999,-99999,-99999,-99999,0.01151,0.014312
164529,1990-10-04T23:48:26.123000Z,D90606B5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2333,174.9199,5952370.8,2713346.37,5995282,2670919,7.6,7.6,60.3,61.9,58.15,59.96,51.33,-34.89,0,13.8,12.99,nu,606B,B,800,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.4,12,0.68,12,HarvardCMT&Luo(1992),0.013829834,0.01394247,0.014149446,0.014440147,0.014842654,0.017584029,0.021647643,0.044712888,0.034882454,0.025963095,0.034903634,0.027634189,0.023326794,0.013086216,0.015137146,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.013832,0.009532
164529,1990-10-04T23:48:26.123000Z,D90642E8,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2341,174.918,5952370.8,2713346.37,5995197,2670758,7.6,7.6,60.35,61.96,58.2,60.01,51.48,-34.78,0,13.8,12.99,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,0,0.4,13,0.68,13,HarvardCMT&Luo(1992),0.03809361,0.038257221,0.038542014,0.038969478,0.039589732,0.04426992,0.045570469,0.073262602,0.08327723,0.085732909,0.119462389,0.097904243,0.091505584,0.027544994,0.025712794,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.037987,0.021349
164529,1990-10-04T23:48:26.123000Z,D90900B5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2921,174.779,5952370.8,2713346.37,5989003,2658976,7.6,7.6,65.46,67,63.34,65.08,62.01,-26.63,0,13.8,12.99,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.4,11.5,0.68,11.5,HarvardCMT&Luo(1992),0.020626133,0.020693578,0.020781265,0.02094013,0.021139684,0.022174644,0.025681013,0.043726335,0.051675141,0.048045372,0.05331719,0.066188494,0.064804212,0.051467354,0.039798708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.020626,0.024187
164529,1990-10-04T23:48:26.123000Z,D90935B2,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2108,174.9047,5952370.8,2713346.37,5997808,2669699,7.6,7.6,62.96,64.5,60.81,62.54,52.97,-37.17,0,13.8,12.99,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.4,15,0.68,15,HarvardCMT&Luo(1992),0.033439709,0.033608097,0.033883458,0.034319,0.034943451,0.038815249,0.043019285,0.056082936,0.073999707,0.081902327,0.130410092,0.062683619,0.062127259,0.042670756,0.05860393,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.033439,0.031717
164529,1990-10-04T23:48:26.123000Z,D90941A5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2921,174.779,5952370.8,2713346.37,5989003,2658976,7.6,7.6,65.46,67,63.34,65.08,62.01,-26.63,0,13.8,12.99,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.41,11,0.697,11,HarvardCMT&Luo(1992),0.022944255,0.023009974,0.023144663,0.023309646,0.023533753,0.024387702,0.025448094,0.047811759,0.048108854,0.04642201,0.057870867,0.057505595,0.050184668,0.046955206,0.027810513,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.022945,0.021056
160610,1990-10-06T02:41:12.583000Z,D90642EB,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2341,174.918,5952394.08,2712513.04,5995197,2670758,6.7,6.7,59.75,61.46,58.1,60.11,56.08,24.6,0,14.2,12.97,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,0,0.6,11,1.02,11,HarvardCMT&Luo(1992),0.025283629,0.025395055,0.025580606,0.02582896,0.026173433,0.027331019,0.031594048,0.050548906,0.06217023,0.077134284,0.0839595,0.079683858,0.050045549,0.020130273,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.025278,0.014202
160610,1990-10-06T02:41:12.583000Z,D90900B6,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2921,174.779,5952394.08,2712513.04,5989003,2658976,6.7,6.7,64.76,66.39,63.03,64.9,54.29,37.79,0,14.2,12.97,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.4,10,0.68,10,HarvardCMT&Luo(1992),0.013975957,0.014013062,0.014059757,0.014131729,0.014237322,0.014560681,0.016019753,0.020863241,0.027480469,0.027914475,0.028769554,0.028870912,0.025717882,0.03674138,0.024142882,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.013966,0.012727
160610,1990-10-06T02:41:12.583000Z,D90935B3,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2108,174.9047,5952394.08,2712513.04,5997808,2669699,6.7,6.7,62.37,64.01,60.72,62.65,58.89,24.7,0,14.2,12.97,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.3,15,0.51,15,HarvardCMT&Luo(1992),0.017968137,0.018043238,0.018166424,0.018346167,0.018603963,0.021135099,0.026790802,0.039546005,0.036759562,0.062111037,0.064438829,0.059679347,0.041426212,0.032644841,0.017725845,0.01354309,-99999,-99999,-99999,-99999,-99999,-99999,0.017964,0.019013
160610,1990-10-06T02:41:12.583000Z,D90941A6,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2921,174.779,5952394.08,2712513.04,5989003,2658976,6.7,6.7,64.76,66.39,63.03,64.9,54.29,37.79,0,14.2,12.97,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.35,12,0.595,12,HarvardCMT&Luo(1992),0.014268628,0.014317165,0.014404759,0.014538518,0.014706829,0.015563024,0.019525454,0.023767035,0.030701003,0.034395755,0.03250256,0.034563122,0.01921585,0.031901755,0.016576868,0.005666227,-99999,-99999,-99999,-99999,-99999,-99999,0.014267,0.008528
194283,1991-01-28T12:58:46.823000Z,A91051B1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.7557,171.5998,5923123.14,2392149.06,5938069,2393545,6.97,6.97,15.03,18.04,11.7,14.67,-5.94,12.04,0,10,8.26,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.4,27,0.68,27,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.145076781,0.147443446,0.152025596,0.174972311,0.189428073,0.343712602,0.367024778,0.330220098,0.287743443,0.23297496,0.213337267,0.25653192,0.234733618,0.278995701,0.177045539,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.143608,0.107902
194283,1991-01-28T12:58:46.823000Z,A91083A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8311,171.6606,5923123.14,2392149.06,5929772,2398735,6.97,6.97,9.35,13.7,5.87,11.28,3.46,9.35,0,10,8.26,nu,083A,B,1200,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,0,0.5,40,0.85,40,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.198060334,0.230506152,0.345654124,0.357531347,0.393127846,0.42083339,0.364660459,0.254461078,0.249952175,0.137219289,0.139852962,0.162908424,0.111978865,0.074330638,0.073143364,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.180734,0.062853
194283,1991-01-28T12:58:46.823000Z,A91090A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8553,171.9539,5923123.14,2392149.06,5927428,2423132,6.97,6.97,31.2,32.86,27.91,30.07,23.16,23.93,0,10,8.26,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.3,22,0.51,22,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.077091644,0.077915913,0.079336049,0.082773523,0.090645574,0.110250854,0.141024371,0.163165865,0.179298956,0.194144297,0.146452473,0.168896323,0.146345526,0.085675122,0.05554427,0.030506709,-99999,-99999,-99999,-99999,-99999,-99999,0.076976,0.058862
194283,1991-01-28T12:58:46.823000Z,A91122A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8025,172.3248,5923123.14,2392149.06,5933606,2453884,6.97,6.97,62.46,63.44,59.16,60.33,41.88,49.1,0,10,8.26,nu,122A,D,500,Q3,1.6,Q3,250,Q3,0,-99999,-99999,1,0.4,40,0.68,40,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.123531071,0.131595068,0.150118631,0.189761773,0.157570203,0.263921053,0.338458666,0.299618968,0.201719633,0.250336407,0.223351333,0.203250464,0.207011909,0.09754056,0.051634394,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.123362,0.070482
194283,1991-01-28T12:58:46.823000Z,D91042A3,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-42.5232,172.8305,5923123.14,2392149.06,5853765,2496076,6.97,6.97,124.76,125.38,121.74,122.51,126.66,18,0,10,8.26,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,1,0.2,11,0.34,11,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.02231606,0.022351704,0.022434747,0.022539882,0.022670591,0.023082634,0.026979015,0.037182204,0.048976374,0.039673827,0.064071981,0.050225851,0.072199751,0.0572109,0.033341962,0.011165757,0.006451691,-99999,-99999,-99999,-99999,-99999,0.022316,0.022806
201724,1991-01-28T18:00:53.158000Z,A91051B2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.7557,171.5998,5922133.85,2399635.78,5938069,2393545,8.1,8.1,17.07,20.86,15.62,17.84,-15.01,6.14,0,12,8.05,fw,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.3,20,0.51,20,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.153644024,0.155837736,0.15970444,0.165490531,0.181285278,0.29572334,0.433757414,0.324470473,0.331913538,0.245957903,0.23090683,0.150778267,0.198016195,0.198735384,0.121464091,0.064692124,-99999,-99999,-99999,-99999,-99999,-99999,0.153436,0.086069
201724,1991-01-28T18:00:53.158000Z,A91052A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-42.1166,171.8604,5922133.85,2399635.78,5898305,2415760,8.1,8.1,28.77,31.24,27.75,30.62,29.41,-3.96,0,12,8.05,hw,052A,C,333,Q3,0.3,Q3,30,Q3,0,-99999,-99999,1,0.5,35,0.85,35,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.169130017,0.176923457,0.185232841,0.301195921,0.361274447,0.429902258,0.685381161,0.307270877,0.279945007,0.239084482,0.216015212,0.102237395,0.05637831,0.050774405,0.03645219,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.169164,0.042524
201724,1991-01-28T18:00:53.158000Z,A91083A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8311,171.6606,5922133.85,2399635.78,5929772,2398735,8.1,8.1,7.7,14.26,5.85,10.38,-5.37,4.44,0,12,8.05,fw,083A,B,1200,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,1,1,35,1.7,35,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.141868461,0.154071725,0.197807301,0.257073106,0.314177791,0.471007811,0.310608584,0.265182351,0.197221944,0.138055477,0.120844342,0.068288535,0.052814321,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.141935,0.029553
201724,1991-01-28T18:00:53.158000Z,A91090A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8553,171.9539,5922133.85,2399635.78,5927428,2423132,8.1,8.1,24.03,26.94,20.56,23.59,12.7,21,0,12,8.05,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.3,20,0.51,20,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.175459997,0.175995636,0.176816879,0.178076219,0.18646124,0.187025812,0.248602936,0.29962049,0.48300704,0.441574071,0.388193834,0.441442096,0.302029412,0.235125859,0.156387069,0.056751907,-99999,-99999,-99999,-99999,-99999,-99999,0.175457,0.128053
201724,1991-01-28T18:00:53.158000Z,A91122A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8025,172.3248,5922133.85,2399635.78,5933606,2453884,8.1,8.1,55.31,56.76,51.82,53.36,28.68,47.99,0,12,8.05,nu,122A,D,500,Q3,1.6,Q3,250,Q3,0,-99999,-99999,1,0.3,33,0.51,33,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.255576397,0.282433925,0.398706298,0.512067987,0.494162964,0.422998824,0.554927808,0.856842899,0.471972735,0.39753618,0.367882225,0.223796094,0.203591346,0.121575786,0.080816666,0.038452239,-99999,-99999,-99999,-99999,-99999,-99999,0.252302,0.076076
201724,1991-01-28T18:00:53.158000Z,D91042A4,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-42.5232,172.8305,5922133.85,2399635.78,5853765,2496076,8.1,8.1,118.06,118.86,116.84,117.93,116.25,25.92,0,12,8.05,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.3,12,0.51,12,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.023570086,0.023591669,0.023642273,0.023811738,0.024043551,0.025661087,0.028391288,0.042868071,0.053189864,0.054602277,0.068071657,0.05570293,0.060760974,0.080229678,0.045302945,0.021304982,-99999,-99999,-99999,-99999,-99999,-99999,0.023536,0.027008
201354,1991-02-15T10:48:09.669000Z,A91051B3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-41.7557,171.5998,5906631.78,2393229.54,5938069,2393545,4.7,4.7,31.47,32.19,29.3,30.05,-99999,-99999,0,6.92,5.27,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.3,22,0.51,22,HarvardCMT,0.099265815,0.101574343,0.10638806,0.115750481,0.145904306,0.310002806,0.207939753,0.274381157,0.16178344,0.117246808,0.135924373,0.100089308,0.120401945,0.097699904,0.049685274,0.042675856,-99999,-99999,-99999,-99999,-99999,-99999,0.098932,0.041013
201354,1991-02-15T10:48:09.669000Z,A91052A3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-42.1166,171.8604,5906631.78,2393229.54,5898305,2415760,4.7,4.7,23.97,25.04,22.28,23.52,-99999,-99999,0,6.92,5.27,nu,052A,C,333,Q3,0.3,Q3,30,Q3,0,-99999,-99999,0,0.5,32,0.85,32,HarvardCMT,0.168738804,0.171994275,0.183377877,0.221404148,0.267871115,0.367099575,0.448476652,0.410337972,0.357680697,0.243198905,0.178365856,0.109302503,0.085643897,0.056593436,0.034817689,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.167057,0.046452
201354,1991-02-15T10:48:09.669000Z,A91090A3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-41.8553,171.9539,5906631.78,2393229.54,5927428,2423132,4.7,4.7,36.37,37.09,34.1,34.84,-99999,-99999,0,6.92,5.27,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.45,13,0.765,13,HarvardCMT,0.081338854,0.081744986,0.082414447,0.083388869,0.084745085,0.090328772,0.097721065,0.157822733,0.193855823,0.228760313,0.180241155,0.134696864,0.106962396,0.049076615,0.022983035,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.081015,0.041489
241414,1991-07-12T04:42:23.301999Z,D91302A4,5.3,0.15,Slab,S,1,135,57,25,geonet,-39.3052,175.9748,-39.9338,175.053,6206777.74,2766544.08,6139282,2685450,4.1,4.1,105.45,126.78,104.32,126.64,106.19,-9.62,0,70.28,68.56,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,1,0.3,12,0.51,12,HarvardCMT,0.019061375,0.019119876,0.019232511,0.019369948,0.019552416,0.020334777,0.025112526,0.027596307,0.030065799,0.044262287,0.043134361,0.043732125,0.032533994,0.026831709,0.016906485,0.00633156,-99999,-99999,-99999,-99999,-99999,-99999,0.019025,0.016245
255338,1991-09-08T13:50:30.989999Z,A92087A4,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-39.7163,175.1455,6104594.2,2694363.31,6163232,2693941,5.9,5.9,58.73,104.69,57.7,101.84,-57.37,-5.53,0,86.69,83.93,nu,087A,B,1000,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,1,0.6,27,1.02,27,HarvardCMT,0.148499876,0.152258197,0.160221113,0.182181033,0.201151772,0.291663636,0.347857981,0.532308027,0.305676699,0.312629021,0.229543779,0.240049559,0.122031835,0.05648134,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.144695,0.051987
255338,1991-09-08T13:50:30.989999Z,D91302A5,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-39.9338,175.053,6104594.2,2694363.31,6139282,2685450,5.9,5.9,35.86,93.81,34.54,90.88,-32.78,-11.9,0,86.69,83.93,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,0,0.35,20,0.595,20,HarvardCMT,0.101153492,0.102487853,0.105036651,0.1101447,0.131366153,0.17270056,0.220905102,0.222517783,0.235767853,0.300107246,0.223894008,0.187089719,0.179867627,0.075716479,0.051422594,0.014441569,-99999,-99999,-99999,-99999,-99999,-99999,0.100596,0.053592
255338,1991-09-08T13:50:30.989999Z,D91467A2,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2425,174.9024,6104594.2,2694363.31,5994293,2669430,5.9,5.9,113.22,142.49,112.16,141.58,113.06,-15.23,0,86.69,83.93,nu,467A,D,218,Q3,1.5,Q3,200,Q3,0,-99999,-99999,1,0.25,15,0.425,15,HarvardCMT,0.025173456,0.025339521,0.025633098,0.026176622,0.027031742,0.032477669,0.045312208,0.045640926,0.069128302,0.05433163,0.048012886,0.081788903,0.075774313,0.030108068,0.016932569,0.007692416,0.002533984,-99999,-99999,-99999,-99999,-99999,0.025059,0.017179
255338,1991-09-08T13:50:30.989999Z,D91468A2,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2011,174.9547,6104594.2,2694363.31,5998793,2673916,5.9,5.9,107.9,138.3,106.86,137.35,108.18,-11.15,0,86.69,83.93,nu,468A,D,190,Q1,0.9,Q3,50,Q3,0,-99999,-99999,0,0.45,13,0.765,13,HarvardCMT,0.04204016,0.042412508,0.043063546,0.044038408,0.045451514,0.055843729,0.089733165,0.103740206,0.122906943,0.110188665,0.109368155,0.141050636,0.096752046,0.054566266,0.026794101,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.041781,0.026927
255338,1991-09-08T13:50:30.989999Z,D91606B1,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2333,174.9199,6104594.2,2694363.31,5995282,2670919,5.9,5.9,111.94,141.47,110.88,140.55,111.94,-13.83,0,86.69,83.93,nu,606B,B,800,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.45,26,0.765,26,HarvardCMT,0.018280052,0.018554036,0.01910272,0.021162215,0.022163073,0.028669218,0.039774226,0.02434571,0.03732137,0.050297521,0.054274294,0.033913731,0.014963588,0.007931819,0.004487821,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.018129,0.008508
