segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,4.36,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,4.65,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,4.999,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,5.396,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,5.831,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,6.295,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,6.783,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,7.289,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,7.243,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,6.778,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,6.339,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,5.93,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,5.558,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,5.233,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,4.963,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,4.759,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,4.628,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,4.578,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,4.612,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,4.727,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,4.918,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,5.176,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,5.491,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,5.854,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,6.256,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,6.69,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,7.15,2000,2000
1,175.85,-40.62,40777.4883,0.0,213,56,247.363,7.631,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,7.637,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,7.198,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,6.787,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,6.407,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,6.066,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,5.77,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,5.528,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,5.345,2000,2000
1,175.85,-40.62,42435.5625,0.0,213,56,247.363,5.23,2000,2000
